zona,id_cont,calle,altura,capacidad,ruta,turno,lat,long,the_geom,cartodb_id,created_at,updated_at
1,S/N,PARAGUAY,980,3200,RDCLN06,NOCHE,-34.597837,-58.380893,0101000020E61000003E23111AC1304DC05CAB3DEC854C41C0,4111,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,POSADAS,1317,3200,RDCLM14,MAÑANA,-34.588615,-58.385156,0101000020E6100000D9EDB3CA4C314DC0AF777FBC574B41C0,2919,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,TACUARI,853,3200,RDCLN23,NOCHE,-34.618086,-58.378786,0101000020E61000006117450F7C304DC0C70E2A711D4F41C0,4646,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00571,"JUSTO, JUAN, B. AV.",2525,3200,,,-34.594322,-58.443869,0101000020E6100000A75A0BB3D0384DC08BA548BE124C41C0,1716,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RINCON,125,3200,RDCLM22,MAÑANA,-34.610935,-58.396252,0101000020E6100000BF7CB262B8324DC0AA7D3A1E334E41C0,3591,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,JUNIN,786,3200,RDCLM18,MAÑANA,-34.60002,-58.397216,0101000020E610000056B950F9D7324DC014799274CD4C41C0,3211,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"GARCIA, TEODORO",2295,3200,,,-34.567991,-58.444322,0101000020E61000005872158BDF384DC00FB6D8EDB34841C0,1459,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,JUNIN,1620,3200,RDCLM15,MAÑANA,-34.58996,-58.393779,0101000020E6100000016DAB5967324DC05DF92CCF834B41C0,2994,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,BELGRANO AV.,588,3200,RDCLN02,NOCHE,-34.612715,-58.374482,0101000020E61000006878B306EF2F4DC06362F3716D4E41C0,3757,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,ARCE,287,3200,,,-34.571281,-58.430177,0101000020E6100000E63E390A10374DC0C0E95DBC1F4941C0,607,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,URUGUAY,800,3200,RDCLN10,NOCHE,-34.599386,-58.386877,0101000020E61000008C497F2F85314DC013D731AEB84C41C0,4419,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SAN MARTIN,701,3200,RDCLN05,NOCHE,-34.599692,-58.374055,0101000020E6100000E0F3C308E12F4DC01FD61BB5C24C41C0,235,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,SANTA FE AV.,3367,3200,,,-34.587312,-58.412525,0101000020E610000026E4839ECD344DC03046240A2D4B41C0,2292,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PEÐA,2293,3200,RDCLM16,MAÑANA,-34.590617,-58.3973,0101000020E6100000B459F5B9DA324DC017BB7D56994B41C0,387,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CHARCAS,2671,3200,RDCLN25,NOCHE,-34.594803,-58.404907,0101000020E6100000F37519FED3334DC006483481224C41C0,4763,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,JUNCAL,1321,3200,RDCLM14,MAÑANA,-34.592778,-58.386149,0101000020E61000000A3197546D314DC0E7E44526E04B41C0,2888,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"HERNANDEZ, JOSE",2461,3200,,,-34.565924,-58.454062,0101000020E61000009D2D20B41E3A4DC0C1029832704841C0,1610,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,HUMBOLDT,2477,3200,,,-34.578364,-58.427844,0101000020E610000019E59997C3364DC08597E0D4074A41C0,1641,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00843,GUEMES,4218,3200,,,-34.584237,-58.420073,0101000020E61000006077BAF3C4354DC07C0E2C47C84A41C0,1560,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"MITRE, BARTOLOME",1916,3200,RDCLM21,MAÑANA,-34.608115,-58.393805,0101000020E61000002A00C63368324DC0809A5AB6D64D41C0,3462,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CHILE,280,3200,RDCLN23,NOCHE,-34.615881,-58.370085,0101000020E6100000BEDEFDF15E2F4DC0289D4830D54E41C0,4574,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,DE MAYO AV.,1343,3200,RDCLN07,NOCHE,-34.609328,-58.385444,0101000020E61000003F389F3A56314DC0BF44BC75FE4D41C0,4195,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"MOREAU DE JUSTO, ALICIA AV.",420,3200,RDCLN01,NOCHE,-34.602294,-58.367206,0101000020E61000008F72309B002F4DC0DC4944F8174D41C0,3684,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00197,SCALABRINI ORTIZ AV.,1567,3200,,,-34.591204,-58.425228,0101000020E6100000F7AB00DF6D364DC0D7A19A92AC4B41C0,2378,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00288,SOLER,4221,3200,,,-34.589893,-58.420584,0101000020E6100000459C4EB2D5354DC0D591239D814B41C0,2473,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,ZABALA,2174,3200,,,-34.56632,-58.447079,0101000020E61000003CDD79E239394DC00D897B2C7D4841C0,2644,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CORRIENTES AV.,6080,3200,,,-34.59295,-58.44639,0101000020E610000077A1B94E23394DC0E4141DC9E54B41C0,1158,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CUBA,1730,3200,,,-34.564421,-58.451782,0101000020E6100000F37519FED3394DC07B1684F23E4841C0,1182,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CHARCAS,2521,3200,RDCLN25,NOCHE,-34.595621,-58.4032,0101000020E6100000A4DFBE0E9C334DC0C9E7154F3D4C41C0,4760,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,MOLDES,1355,3200,,,-34.569257,-58.453493,0101000020E610000083FB010F0C3A4DC07102D369DD4841C0,1977,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SANTA FE AV.,1320,3200,RDCLM13,MAÑANA,-34.595774,-58.385938,0101000020E61000004F24986A66314DC04FE78A52424C41C0,2827,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,DEL LIBERTADOR AV.,5042,3200,,,-34.563372,-58.43748,0101000020E6100000B9533A58FF374DC0B6BDDD921C4841C0,1237,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CABILDO AV.,957,3200,,,-34.569235,-58.446089,0101000020E61000007C0DC17119394DC0895E46B1DC4841C0,830,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORRIENTES AV.,1630,3200,RDCLN09,NOCHE,-34.604338,-58.389868,0101000020E6100000E3E0D231E7314DC072DD94F25A4D41C0,4322,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"URIBURU JOSE E., Pres.",1131,3200,RDCLM17,MAÑANA,-34.594929,-58.398284,0101000020E6100000914259F8FA324DC093382BA2264C41C0,3183,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00630,CERVIÑO,3650,3200,,,-34.579685,-58.410514,0101000020E61000006B4606B98B344DC0AA7D3A1E334A41C0,999,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00830,CHARCAS,4289,3200,,,-34.583869,-58.422792,0101000020E610000056815A0C1E364DC0F9122A38BC4A41C0,1041,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00569,"JUSTO, JUAN, B. AV.",2451,3200,,,-34.593885,-58.443239,0101000020E6100000E7A7380EBC384DC0E04A766C044C41C0,1714,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RECONQUISTA,988,3200,RDCLN06,NOCHE,-34.596413,-58.373137,0101000020E6100000BAF605F4C22F4DC062F4DC42574C41C0,4136,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,SANTA FE AV.,5012,3200,,,-34.576984,-58.430701,0101000020E610000060ADDA3521374DC05B28999CDA4941C0,2335,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00901,VIRASORO,2306,3200,,,-34.584559,-58.421608,0101000020E6100000B1DD3D40F7354DC08ECA4DD4D24A41C0,2614,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CABILDO AV.,4447,3200,,,-34.543381,-58.472249,0101000020E6100000CB48BDA7723C4DC0462234828D4541C0,904,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 01088,ORTEGA Y GASSET,1813,3200,,,-34.570173,-58.432612,0101000020E6100000B7ED7BD45F374DC0F607CA6DFB4841C0,2128,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PUEYRREDON AV.,820,3200,RDCLM18,MAÑANA,-34.600675,-58.404535,0101000020E61000002F8B89CDC7334DC02D431CEBE24C41C0,171,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CORDOBA AV.,5441,3200,,,-34.588397,-58.438781,0101000020E6100000978DCEF929384DC04208C897504B41C0,1126,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,MORENO,739,3200,RDCLN02,NOCHE,-34.611571,-58.376781,0101000020E610000089601C5C3A304DC04C1762F5474E41C0,227,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00849,GURRUCHAGA,1934,3200,,,-34.587126,-58.42589,0101000020E6100000C3D8429083364DC0CE50DCF1264B41C0,1579,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,LAVALLE,1843,3200,RDCLM19,MAÑANA,-34.603126,-58.393107,0101000020E6100000126A865451324DC004AF963B334D41C0,3296,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00750,"DIAZ, CNEL. AV.",2730,3200,,,-34.581263,-58.405139,0101000020E6100000C5AA4198DB334DC0FBAF73D3664A41C0,1278,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,MOLDES,1166,3200,,,-34.570329,-58.451741,0101000020E610000094A12AA6D2394DC0EE7A698A004941C0,1975,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,ESTADOS UNIDOS,356,3200,RDCLN24,NOCHE,-34.618485,-58.370833,0101000020E610000087A3AB74772F4DC0850838842A4F41C0,4684,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,MAIPU,758,3200,RDCLN05,NOCHE,-34.599286,-58.376867,0101000020E610000087F8872D3D304DC0AF795567B54C41C0,4003,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,JUNCAL,1631,3200,RDCLM12,MAÑANA,-34.594137,-58.390715,0101000020E61000004087F9F202324DC0FA2B64AE0C4C41C0,2742,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,LAS HERAS GENERAL AV.,2271,3200,RDCLM15,MAÑANA,-34.587836,-58.396609,0101000020E61000004E266E15C4324DC0ABB4C5353E4B41C0,3015,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CABILDO AV.,2165,3200,,,-34.561408,-58.45707,0101000020E6100000CAFD0E45813A4DC03CDBA337DC4741C0,858,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CALLAO AV.,1729,3200,RDCLM14,MAÑANA,-34.58982,-58.389607,0101000020E610000076A565A4DE314DC06C43C5387F4B41C0,2869,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,MEXICO,430,3200,RDCLN23,NOCHE,-34.614858,-58.372201,0101000020E6100000ED444948A42F4DC08CD7BCAAB34E41C0,4616,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORRIENTES AV.,1989,3200,RDCLM12,MAÑANA,-34.604411,-58.395105,0101000020E610000038BEF6CC92324DC0DC2BF3565D4D41C0,2727,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SANTA FE AV.,2390,3200,RDCLM17,MAÑANA,-34.594921,-58.400923,0101000020E61000006B9BE27151334DC0105A0F5F264C41C0,3174,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"ALVEAR, MARCELO T. De",1353,3200,RDCLM13,MAÑANA,-34.59696,-58.386248,0101000020E61000009D12109370314DC095826E2F694C41C0,2774,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,JUNIN,786,3200,RDCLM18,MAÑANA,-34.60002,-58.397216,0101000020E610000056B950F9D7324DC014799274CD4C41C0,3212,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00043,"FRIAS, EUSTAQUIO, TTE, GENERAL.",428,3200,,,-34.601411,-58.433205,0101000020E61000005ABBED4273374DC0323A2009FB4C41C0,1445,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00489,SCALABRINI ORTIZ AV.,2273,3200,,,-34.587218,-58.419081,0101000020E6100000FFAF3A72A4354DC0AFCF9CF5294B41C0,2393,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,DE MAYO AV.,778,3200,RDCLN11,NOCHE,-34.608853,-58.377381,0101000020E6100000DE9046054E304DC0278925E5EE4D41C0,4502,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00624,CERVIÑO,3227,3200,,,-34.581367,-58.405574,0101000020E6100000D00D4DD9E9334DC0A0FCDD3B6A4A41C0,993,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,VILLANUEVA,1074,3200,,,-34.567547,-58.440223,0101000020E610000038F92D3A59384DC0B1F84D61A54841C0,2609,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,ARENALES,2264,3200,RDCLM17,MAÑANA,-34.594288,-58.398953,0101000020E61000000FD253E410334DC0DF3312A1114C41C0,3119,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PASCO,114,3200,RDCLM22,MAÑANA,-34.610896,-58.397415,0101000020E61000004DF8A57EDE324DC0ECA012D7314E41C0,3580,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SAN JUAN,766,3200,RDCLN24,NOCHE,-34.622135,-58.376676,0101000020E610000014984EEB36304DC03659A31EA24F41C0,4729,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,MENDOZA,1788,3200,,,-34.557719,-58.451764,0101000020E61000004CC11A67D3394DC0CDAD1056634741C0,103,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00973,PARAGUAY,4640,3200,,,-34.583634,-58.425674,0101000020E6100000F660527C7C364DC0B66AD784B44A41C0,2159,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00448,SANTA FE AV.,3856,3200,,,-34.584021,-58.417778,0101000020E6100000807EDFBF79354DC0AF963B33C14A41C0,2307,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,DEL LIBERTADOR AV.,1110,3200,RDCLM15,MAÑANA,-34.585988,-58.387693,0101000020E6100000AEF199EC9F314DC09AEC9FA7014B41C0,2985,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00122,"ALVAREZ, JULIAN",1424,3200,,,-34.593281,-58.424967,0101000020E61000008B70935165364DC0492BBEA1F04B41C0,525,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"YRIGOYEN, HIPOLITO",1994,3200,RDCLM22,MAÑANA,-34.610538,-58.394591,0101000020E6100000E12538F581324DC08D7BF31B264E41C0,3613,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"YRIGOYEN, HIPOLITO",528,3200,RDCLN03,NOCHE,-34.609175,-58.374239,0101000020E6100000A2F14410E72F4DC039454772F94D41C0,3889,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PARERA,121,3200,RDCLM14,MAÑANA,-34.591198,-58.385644,0101000020E610000006F357C85C314DC0F5BA4560AC4B41C0,2913,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,LA PAMPA,1550,3200,,,-34.559899,-58.445753,0101000020E6100000058C2E6F0E394DC014083BC5AA4741C0,1724,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SANTA FE AV.,1840,3200,RDCLM17,MAÑANA,-34.595917,-58.393888,0101000020E6100000B72407EC6A324DC0B2101D02474C41C0,3151,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CORRIENTES AV.,5448,3200,,,-34.597722,-58.441248,0101000020E610000074B680D07A384DC0C30C8D27824C41C0,1147,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RIVADAVIA AV.,2330,3200,RDCLM12,MAÑANA,-34.609788,-58.399453,0101000020E610000001A5A14621334DC023BF7E880D4E41C0,2758,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,TUCUMAN,267,3200,RDCLN05,NOCHE,-34.600669,-58.370903,0101000020E6100000807EDFBF792F4DC04B5CC7B8E24C41C0,4017,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORRIENTES AV.,427,3200,RDCLN11,NOCHE,-34.603085,-58.37284,0101000020E610000000529B38B92F4DC0A5DAA7E3314D41C0,4467,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00682,"SALGUERO, JERONIMO",2545,3200,,,-34.581682,-58.409942,0101000020E6100000E0A0BDFA78344DC00056478E744A41C0,2272,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"ALSINA, ADOLFO",672,3200,RDCLN02,NOCHE,-34.610527,-58.376909,0101000020E6100000B648DA8D3E304DC09929ADBF254E41C0,3736,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 01123,CABILDO AV.,214,3200,,,-34.573311,-58.438796,0101000020E6100000CDCEA2772A384DC0F1B73D41624941C0,810,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SAN LORENZO,357,3200,RDCLN23,NOCHE,-34.6166,-58.370968,0101000020E610000067EE21E17B2F4DC0575BB1BFEC4E41C0,4639,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORDOBA AV.,2736,3200,RDCLN25,NOCHE,-34.598131,-58.406016,0101000020E61000008DD31055F8334DC0A5DC7D8E8F4C41C0,4774,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,O' HIGGINS,2092,3200,,,-34.559987,-58.452892,0101000020E61000005D4F745DF8394DC0B3976DA7AD4741C0,2062,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 01153,DORREGO AV.,2763,3200,,,-34.574385,-58.432319,0101000020E61000003F389F3A56374DC00F289B72854941C0,1311,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,FOREST AV.,366,3200,,,-34.587653,-58.451838,0101000020E6100000878BDCD3D5394DC0BA32A836384B41C0,1398,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,JURAMENTO,1865,3200,,,-34.559014,-58.451708,0101000020E6100000B9AB5791D1394DC0C90050C58D4741C0,1668,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CABILDO AV.,2140,3200,,,-34.561672,-58.457172,0101000020E6100000CE52B29C843A4DC01A8A3BDEE44741C0,857,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00735,DEL LIBERTADOR AV.,2330,3200,,,-34.580385,-58.405118,0101000020E6100000AE8218E8DA334DC0630B410E4A4A41C0,1205,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"PELLEGRINI, CARLOS",163,3200,RDCLN03,NOCHE,-34.606539,-58.380768,0101000020E610000082AE7D01BD304DC0D05FE811A34D41C0,3856,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CALLAO AV.,1024,3200,RDCLM12,MAÑANA,-34.596916,-58.393329,0101000020E6100000C1C8CB9A58324DC0C53A55BE674C41C0,2683,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00842,GUEMES,4148,3200,,,-34.584898,-58.419134,0101000020E61000002252D32EA6354DC077BF0AF0DD4A41C0,1559,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,DE MAYO AV.,558,3200,RDCLN11,NOCHE,-34.608645,-58.374321,0101000020E61000005F9A22C0E92F4DC0DDEF5014E84D41C0,4497,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORDOBA AV.,2635,3200,RDCLN25,NOCHE,-34.597948,-58.404483,0101000020E6100000DC645419C6334DC0B45A608F894C41C0,4771,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00868,MALABIA,2224,3200,,,-34.586645,-58.420841,0101000020E610000071E82D1EDE354DC053AEF02E174B41C0,1890,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"SUCRE, ANTONIO JOSE DE, MCAL.",1700,3200,,,-34.559841,-58.448075,0101000020E6100000DE9387855A394DC0DFFAB0DEA84741C0,2501,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,3 DE FEBRERO,1905,3200,,,-34.561,-58.45056,0101000020E6100000617138F3AB394DC02B8716D9CE4741C0,451,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,INDEPENDENCIA AV.,1636,3200,RDCLN11,NOCHE,-34.618117,-58.389479,0101000020E610000049BDA772DA314DC0020D36751E4F41C0,4548,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,DEL LIBERTADOR AV.,6713,3200,,,-34.550328,-58.452999,0101000020E6100000730F09DFFB394DC05B09DD25714641C0,1268,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RECONQUISTA,130,3200,RDCLN03,NOCHE,-34.606454,-58.3723,0101000020E61000008126C286A72F4DC0A243E048A04D41C0,3860,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,LA PAMPA,2818,3200,,,-34.567078,-58.45811,0101000020E61000003BFC3559A33A4DC0FB230C03964841C0,1743,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00689,SCALABRINI ORTIZ AV.,3050,3200,,,-34.581411,-58.410802,0101000020E6100000D190F12895344DC07044F7AC6B4A41C0,2410,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORDOBA AV.,2340,3200,RDCLM12,MAÑANA,-34.59964,-58.400473,0101000020E61000002BF702B342334DC0CDAFE600C14C41C0,2718,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00391,VIDT,1923,3200,,,-34.589648,-58.414381,0101000020E6100000B98AC56F0A354DC06E13EE95794B41C0,2600,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,ECHEVERRIA,2128,3200,,,-34.561531,-58.453334,0101000020E61000001A1538D9063A4DC05858703FE04741C0,1336,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PASEO COLON AV.,237,3200,RDCLN01,NOCHE,-34.610433,-58.36983,0101000020E6100000338AE596562F4DC018B325AB224E41C0,3712,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"ALEM, LEANDRO N. AV.",454,3200,RDCLN01,NOCHE,-34.602439,-58.370515,0101000020E6100000B6D617096D2F4DC0DF6A9DB81C4D41C0,3634,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,JURAMENTO,2331,3200,,,-34.561575,-58.456012,0101000020E6100000B24AE9995E3A4DC027A089B0E14741C0,1679,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PARERA,73,3200,RDCLM14,MAÑANA,-34.591721,-58.386225,0101000020E6100000E5F21FD26F314DC09FAD8383BD4B41C0,2912,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORRIENTES AV.,2238,3200,RDCLM20,MAÑANA,-34.604686,-58.398812,0101000020E61000004DA088450C334DC0AE2CD159664D41C0,3397,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"ALVEAR, MARCELO T. De",2465,3200,RDCLM17,MAÑANA,-34.595944,-58.402442,0101000020E6100000B7442E3883334DC0AC1F9BE4474C41C0,3113,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,THAMES,1338,3200,,,-34.589885,-58.43398,0101000020E61000001D8F19A88C374DC053B3075A814B41C0,2519,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00524,DORREGO AV.,1033,3200,,,-34.589515,-58.44617,0101000020E6100000693A3B191C394DC02FC03E3A754B41C0,1286,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,AYACUCHO,875,3200,RDCLM18,MAÑANA,-34.599204,-58.395807,0101000020E61000009143C4CDA9324DC0F2D077B7B24C41C0,3188,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORRIENTES AV.,1197,3200,RDCLN11,NOCHE,-34.603736,-58.383571,0101000020E6100000D658C2DA18314DC07CB5A338474D41C0,4484,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,URIBURU JOSE E. Pres.,563,3200,RDCLM19,MAÑANA,-34.60265,-58.398404,0101000020E61000003C4CFBE6FE324DC09A779CA2234D41C0,3361,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,THAMES,1462,3200,,,-34.588971,-58.432594,0101000020E610000011397D3D5F374DC06EA5D766634B41C0,2521,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PASEO COLON AV.,183,3200,RDCLN01,NOCHE,-34.60974,-58.369816,0101000020E6100000CEC47421562F4DC01288D7F50B4E41C0,3711,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORRIENTES AV.,1415,3200,RDCLN11,NOCHE,-34.604013,-58.38678,0101000020E61000009A5FCD0182314DC0EFAD484C504D41C0,4489,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
